Madeira,Funchal,Portugal,FNC,LPMA,32.697889,-16.774453,192,0,E,Europe/Lisbon
Santarem,Santarem,Brazil,STM,SBSN,-2.422431,-54.792789,198,-4,S,America/Boa_Vista
Sihanoukville,Sihanoukville,Cambodia,KOS,VDSV,10.579686,103.636828,33,7,N,Asia/Phnom_Penh
Ekati,Ekati,Canada,YOA,CYOA,64.698889,-110.614722,1540,-7,A,America/Edmonton
Napier,NAPIER,New Zealand,NPE,NZNR,-39.465833,176.87,6,12,Z,Pacific/Auckland
Levuka Airfield,Levuka,Fiji,LEV,NFNB,-17.68333,178.83333,11,12,N,Pacific/Fiji
Lhasa-Gonggar,Lhasa,China,LXA,ZULS,29.297778,90.911944,13136,8,U,Asia/Chongqing
Redding Muni,Redding,United States,RDD,KRDD,40.509,-122.293389,504,-8,A,America/Los_Angeles
Mahlon Sweet Fld,Eugene,United States,EUG,KEUG,44.124583,-123.211972,374,-8,A,America/Los_Angeles
Idaho Falls Rgnl,Idaho Falls,United States,IDA,KIDA,43.514556,-112.07075,4744,-7,A,America/Denver
Rogue Valley Intl Medford,Medford,United States,MFR,KMFR,42.374228,-122.8735,1335,-8,A,America/Los_Angeles
Kaikoura,Kaikoura,New Zealand,KBZ,NZKI,-42.416668,173.68333,19,12,Z,Pacific/Auckland
Roberts Fld,Redmond-Bend,United States,RDM,KRDM,44.254066,-121.149964,3077,-8,A,America/Los_Angeles
Koromiko,Picton,New Zealand,PCN,NZPN,-41.348333,173.955278,60,12,Z,Pacific/Auckland
Windhoek Hosea Kutako International Airport,Windhoek,Namibia,WDH,FYWV,-22.486667,17.4625,5640,1,S,Africa/Windhoek
Jinan,Jinan,China,TNA,ZSJN,36.857214,117.215992,76,8,U,Asia/Chongqing
Changzhou,Changzhou,China,CZX,ZSCG,31.941667,119.711667,39,8,U,Asia/Chongqing
Yibin,Yibin,China,YBP,ZUYB,28.800278,104.544444,1000,8,U,Asia/Chongqing
Roschino,Tyumen,Russia,TJM,USTR,57.189567,65.3243,378,6,N,Asia/Yekaterinburg
Akron Canton Regional Airport,Akron,United States,CAK,KCAK,40.9160833,-81.4421944,1228,-5,A,America/New_York
Huntsville International Airport-Carl T Jones Field,Huntsville,United States,HSV,KHSV,34.6371944,-86.7750556,629,-6,A,America/Chicago
Mid-Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,KPKB,39.3451039,-81.4392031,858,-5,A,America/New_York
Montgomery Regional Airport ,MONTGOMERY,United States,MGM,KMGM,32.3006389,-86.3939722,221,-6,A,America/Chicago
Tri-Cities Regional Airport,BRISTOL,United States,TRI,KTRI,36.4752222,-82.4074167,1519,-5,A,America/New_York
Barkley Regional Airport,PADUCAH,United States,PAH,KPAH,37.0602875,-88.7729583,410,-6,A,America/Chicago
Ambouli International Airport,Djibouti,Djibouti,JIB,HDAM,11.5472,43.1594,49,3,U,Africa/Djibouti
Meilan,Haikou,China,HAK,ZJHK,19.934856,110.458961,75,8,U,Asia/Chongqing
Mafia,Mafia Island,Tanzania,MFA,HTMA,-7.913889,39.665,60,3,U,Africa/Dar_es_Salaam
Glacier Park Intl,Kalispell,United States,FCA,KFCA,48.310472,-114.256,2977,-7,A,America/Denver
Page Municipal Airport,Page,United States,PGA,KPGA,36.9261,-111.4483,4316,-7,A,America/Phoenix
Utila Airport,Utila,Honduras,UII,MHUT,16.091667,-86.8875,10,-6,U,America/Tegucigalpa
Mbs Intl,Saginaw,United States,MBS,KMBS,43.532913,-84.079647,668,-5,A,America/New_York
Greater Binghamton Edwin A Link Fld,Binghamton,United States,BGM,KBGM,42.208689,-75.979839,1636,-5,A,America/New_York
Baghdad International Airport,Baghdad,Iraq,BGW,ORBI,33.262539,44.234578,114,3,U,Asia/Baghdad
Nan,Nan,Thailand,NNT,VTCN,18.807914,100.783419,685,7,U,Asia/Bangkok
Roi Et,Roi Et,Thailand,ROI,VTUV,16.116761,103.773797,451,7,U,Asia/Bangkok
Buri Ram,Buri Ram,Thailand,BFV,VTUO,15.229539,103.253231,590,7,U,Asia/Bangkok
Trat,Trat,Thailand,TDX,VTBO,12.274572,102.318958,105,7,U,Asia/Bangkok
Blythe Airport,Blythe,United States,BLH,KBLH,33.619167,-114.716889,399,-8,A,America/Los_Angeles
Diosdado Macapagal International,Angeles City,Philippines,CRK,RPLC,15.185833,120.560278,484,8,N,Asia/Manila
Sandakan,Sandakan,Malaysia,SDK,WBKS,5.900897,118.059486,46,8,N,Asia/Kuala_Lumpur
Luang Namtha,Luang Namtha,Laos,LXG,VLLN,20.960556,101.4025,1968,7,U,Asia/Vientiane
Oudomxay,Muang Xay,Laos,ODY,VLOS,20.6827,101.994,1380,7,N,Asia/Vientiane
Shenyang Taoxian International Airport,Shenyang,China,SHE,ZYTX,41.3824,123.2901,198,8,U,Asia/Chongqing
Dongying Airport,Dongying,China,DOY,ZSDY,37.2716,118.2819,86,8,U,Asia/Chongqing
John A. Osborne Airport,Geralds,Montserrat,MNI,TRPG,16.791389,-62.193333,40,-4,N,America/Montserrat
Petersburg James A. Johnson,Petersburg,United States,PSG,PAPG,56.801667,-132.945278,105,-9,A,America/Anchorage
Luoyang Airport,Luoyang,China,LYA,ZHLY,34.41,112.28,210,8,U,Asia/Chongqing
Xuzhou Guanyin Airport,Xuzhou,China,XUZ,ZSXZ,34.16,117.11,140,8,U,Asia/Chongqing
Magwe,Magwe,Burma,MWQ,VYMW,20.165453,94.941185,275,6.5,U,Asia/Rangoon
Khamti,Khamti,Burma,KHM,VYKI,25.988333,95.674444,6000,6.5,U,Asia/Rangoon
Dalat,Dalat,Vietnam,DLI,VVDL,11.75,108.367,3156,7,U,Asia/Saigon
Rach Gia,Rach Gia,Vietnam,VKG,VVRG,9.949676,105.133659,7,7,U,Asia/Saigon
Ca Mau,Ca Mau,Vietnam,CAH,VVCM,9.188049,105.174721,50,7,U,Asia/Saigon
Chu Lai,Chu Lai,Vietnam,VCL,VVCA,15.405944,108.705889,10,7,U,Asia/Saigon
Dong Tac,Tuy Hoa,Vietnam,TBB,VVTH,13.04955,109.333706,20,7,U,Asia/Saigon
Pai,Pai,Thailand,PYY,VTCI,19.372,98.437,1271,7,U,Asia/Bangkok
Brac,Brac,Croatia,BWK,LDSB,43.285719,16.679719,1776,1,E,Europe/Zagreb
Conakry,Conakry,Guinea,CKY,GUCY,9.576889,-13.611961,72,0,N,Africa/Conakry
Flugplatz Merzbrueck,Aachen,Germany,AAH,EDKA,50.823194,6.186389,570,1,E,Europe/Berlin
Baden Airpark,Karlsruhe/Baden-Baden,Germany,FKB,EDSB,48.7793,8.08048,407,1,E,Europe/Berlin
Orlando Sanford Intl,Sanford,United States,SFB,KSFB,28.777639,-81.237489,55,-5,A,America/New_York
John Murtha Johnstown-Cambria County Airport,Johnstown,United States,JST,KJST,40.316111,-78.833889,2284,-5,A,America/New_York
Lukla,Lukla,Nepal,LUA,VNLK,27.687778,86.731389,9100,5.75,N,Asia/Katmandu
Bhojpur,Bhojpur,Nepal,BHP,VNBJ,27.14743,87.050819,4000,5.75,N,Asia/Katmandu
Lamidanda,Lamidanda,Nepal,LDN,VNLD,27.253117,86.670044,4100,5.75,N,Asia/Katmandu
Jomsom,Jomsom,Nepal,JMO,VNJS,28.782222,83.7225,8800,5.75,N,Asia/Katmandu
Manang,Manang,Nepal,NGX,VNMA,28.633,84,11000,5.75,N,Asia/Katmandu
Phaplu,Phaplu,Nepal,PPL,VNPL,27.517,86.6,7918,5.75,N,Asia/Katmandu
Rumjatar,Rumjatar,Nepal,RUM,VNRT,27.303509,86.55043,4500,5.75,N,Asia/Katmandu
Tulsipur,Dang,Nepal,DNP,VNDG,28.111111,82.294167,2100,5.75,N,Asia/Katmandu
Rukumkot,Rukumkot,Nepal,RUK,VNRK,28.627,82.195,2500,5.75,N,Asia/Katmandu
Jumla,Jumla,Nepal,JUM,VNJL,29.274167,82.193333,7700,5.75,N,Asia/Katmandu
Chaurjhari,Chaurjhari,Nepal,HRJ,VNCJ,28,83.833,4000,5.75,N,Asia/Katmandu
Taplejung,Taplejung,Nepal,TPJ,VNTJ,27.35,84.667,4000,5.75,N,Asia/Katmandu
Tumling Tar,Tumling Tar,Nepal,TMI,VNTR,27.315,87.193333,1700,5.75,N,Asia/Katmandu
Surkhet,Surkhet,Nepal,SKH,VNSK,28.586,81.636,2400,5.75,N,Asia/Katmandu
Simikot,Simikot,Nepal,IMK,VNST,29.971064,81.818932,9246,5.75,N,Asia/Katmandu
Dolpa,Dolpa,Nepal,DOP,VNDP,28.985718,82.819145,8200,5.75,N,Asia/Katmandu
Bajhang,Bajhang,Nepal,BJH,VNBG,29.53896,81.185364,4100,5.75,N,Asia/Katmandu
Dhangarhi,Dhangarhi,Nepal,DHI,VNDH,28.753333,80.581944,690,5.75,N,Asia/Katmandu
Muan,Muan,South Korea,MWX,RKJB,34.991389,126.382778,51,9,U,Asia/Seoul
Astypalaia,Astypalaia,Greece,JTY,LGPL,36.579886,26.375822,165,2,E,Europe/Athens
Ikaria,Ikaria,Greece,JIK,LGIK,37.682717,26.347061,79,2,E,Europe/Athens
Kalymnos Island,Kalymnos,Greece,JKL,LGKY,36.963333,26.940556,771,2,E,Europe/Athens
Milos,Milos,Greece,MLO,LGML,36.696111,24.4775,12,2,E,Europe/Athens
Naxos,Cyclades Islands,Greece,JNX,LGNX,37.080556,25.368056,10,2,E,Europe/Athens
Paros,Paros,Greece,PAS,LGPA,37.010278,25.127778,121,2,E,Europe/Athens
Kastelorizo,Kastelorizo,Greece,KZS,LGKJ,36.127777,29.566656,474,2,E,Europe/Athens
Marsa Alam Intl,Marsa Alam,Egypt,RMF,HEMA,25.557111,34.583711,251,2,U,Africa/Cairo
Niederrhein,Weeze,Germany,NRN,EDLV,51.602222,6.141944,106,1,E,Europe/Berlin
Busuanga,Busuanga,Philippines,USU,RPVV,12.121458,120.100031,148,8,N,Asia/Manila
Butuan,Butuan,Philippines,BXU,RPME,8.951322,125.477972,141,8,N,Asia/Manila
Dipolog,Dipolog,Philippines,DPL,RPMG,8.601261,123.334481,12,8,N,Asia/Manila
Laoag Intl,Laoag,Philippines,LAO,RPLI,18.178092,120.531522,25,8,N,Asia/Manila
Legazpi,Legazpi,Philippines,LGP,RPLP,13.157064,123.746247,66,8,N,Asia/Manila
Ozamis,Ozamis,Philippines,OZC,RPMO,8.178508,123.841731,75,8,N,Asia/Manila
Mactan Cebu Intl,Cebu,Philippines,CEB,RPVM,10.307542,123.979439,31,8,N,Asia/Manila
Sonderlandeplatz Norden-Norddeich,Norden,Germany,NOE,EDWS,53.632221,7.191389,3,1,E,Europe/Berlin
Verkehrslandeplatz Juist,Juist,Germany,JUI,EDWJ,53.681572,7.055731,6,1,E,Europe/Berlin
Aeroporto de Porto Seguro,Porto Seguro,Brazil,BPS,SBPS,-16.438611,-39.080833,167,-3,S,America/Fortaleza
Palmas,Palmas,Brazil,PMW,SBPJ,-10.241667,-48.35278,774,-3,S,America/Fortaleza
Caldas Novas,Caldas Novas,Brazil,CLV,SBCN,-17.7267,-48.6114,2247,-3,S,America/Sao_Paulo
Missoula Intl,Missoula,United States,MSO,KMSO,46.916306,-114.090556,3205,-7,A,America/Denver
Blackall,Blackall,Australia,BKQ,YBCK,-24.427778,145.428611,928,10,O,Australia/Brisbane
Bundaberg,Bundaberg,Australia,BDB,YBUD,-24.903889,152.318611,107,10,O,Australia/Brisbane
Grand Canyon National Park Airport,Grand Canyon,United States,GCN,KGCN,35.9523611,-112.1469722,6609,-7,N,America/Phoenix
Sugar Land Regional Airport,Sugar Land,United States,SGR,KSGR,29.62225,-95.6565278,82,-6,A,America/Chicago
Hayman Island Airport,Hayman Island,Australia,HIS,YHYN,-20.066668,148.86667,10,10,O,Australia/Brisbane
Clovis Muni,Clovis,United States,CVN,KCVN,34.425139,-103.079278,4216,-7,A,America/Denver
Fort Stockton Pecos Co,Fort Stockton,United States,FST,KFST,30.915667,-102.916139,3011,-6,A,America/Chicago
La Junta Muni,La Junta,United States,LHX,KLHX,38.049719,-103.509431,4238,-7,A,America/Denver
Las Cruces Intl,Las Cruces,United States,LRU,KLRU,32.289417,-106.921972,4456,-7,A,America/Denver
Stephens Co,Breckenridge,United States,BKD,KBKD,32.719047,-98.891,1284,-6,A,America/Chicago
Draughon Miller Central Texas Rgnl,Temple,United States,TPL,KTPL,31.1525,-97.407778,682,-6,A,America/Chicago
Ozona Muni,Ozona,United States,OZA,KOZA,30.735281,-101.202972,2381,-6,A,America/Chicago
Aklavik,Aklavik,Canada,LAK,CYKD,68.223333,-135.005833,23,-7,A,America/Edmonton
Deline,Deline,Canada,YWJ,CYWJ,65.1833333,-125.41666667,550,-7,A,America/Edmonton
Tulita,Tulita,Canada,ZFN,CZFN,64.0833333,-125.5833333,320,-7,A,America/Edmonton
Fort Good Hope,Fort Good Hope,Canada,YGH,CYGH,66.26666667,-128.65,215,-7,A,America/Edmonton
Paulatuk,Paulatuk,Canada,YPC,CYPC,62.35,-124.3333,50,-7,A,America/Edmonton
Juancho E. Yrausquin,Saba,Netherlands Antilles,SAB,TNCS,17.645278,-63.220556,60,-4,U,America/Curacao
Eagle Co Rgnl,Vail,United States,EGE,KEGE,39.642556,-106.917694,6540,-7,A,America/Denver
Skagen,Stokmarknes,Norway,SKN,ENSK,68.580833,15.026111,11,1,E,Europe/Oslo
Cuyahoga County,Richmond Heights,United States,CGF,KCGF,41.565124,-81.4863555,879,-5,A,America/New_York
Mansfield Lahm Regional,Mansfield,United States,MFD,KMFD,40.8214167,-82.5166389,1297,-5,A,America/New_York
Lawton-Fort Sill Regional Airport,Lawton,United States,LAW,KLAW,34.5677144,-98.4166367,1110,-6,A,America/Chicago
Fort Collins Loveland Muni,Fort Collins,United States,FNL,KFNL,40.451828,-105.011336,5016,-7,A,America/Denver
Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.140318,-111.6692392,7015,-7,N,America/Phoenix
Lake Tahoe Airport,South Lake Tahoe,United States,TVL,KTVL,38.893889,-119.995278,8544,-8,A,America/Los_Angeles
Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.481803,-114.487733,4151,-7,A,America/Denver
Martha\\'s Vineyard,Vineyard Haven MA,United States,MVY,KMVY,41.391667,-70.615278,67,-5,A,America/New_York
Groton New London,Groton CT,United States,GON,KGON,41.330056,-72.045139,9,-5,A,America/New_York
Saint Cloud Regional Airport,Saint Cloud,United States,STC,KSTC,45.546556,-94.059889,1031,-6,A,America/Chicago
Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,KGTR,33.450333,-88.591361,264,-6,A,America/Chicago
Nizhny Novgorod,Nizhniy Novgorod,Russia,GOJ,UWGG,56.230119,43.784042,256,4,N,Europe/Moscow
Erie Intl Tom Ridge Fld,Erie,United States,ERI,KERI,42.082022,-80.176217,733,-5,A,America/New_York
Barnstable Muni Boardman Polando Fld,Barnstable,United States,HYA,KHYA,41.669336,-70.280356,55,-5,A,America/New_York
San Pedro,San Pedro,Belize,SPR,MZ10,17.913936,-87.971075,4,-6,U,America/Belize
Sedona,Sedona,United States,SDX,KSEZ,34.848628,-111.788472,4830,-7,A,America/Phoenix
Morgantown Muni Walter L Bill Hart Fld,Morgantown,United States,MGW,KMGW,39.642908,-79.916314,1248,-5,A,America/New_York
Yeager,Charleston,United States,CRW,KCRW,38.373147,-81.593189,981,-5,A,America/New_York
Wilkes Barre Scranton Intl,Scranton,United States,AVP,KAVP,41.338478,-75.723403,962,-5,A,America/New_York
Bemidji Regional Airport,Bemidji,United States,BJI,KBJI,47.510722,-94.934722,1391,-6,A,America/Chicago
Thangool,Biloela,Australia,THG,YTNG,-24.493889,150.576111,644,10,O,Australia/Brisbane
Fagali\\'i,Apia,Samoa,FGI,NSFI,-13.84861111,-171.74083333,25,13,U,Pacific/Apia
Ballina Byron Gateway,Ballina Byron Bay,Australia,BNK,YBNA,-28.833889,153.5625,7,10,O,Australia/Sydney
Hector International Airport,Fargo,United States,FAR,KFAR,46.92065,-96.8157639,902,-6,A,America/Chicago
Downtown,Kansas City,United States,MKC,KMKC,39.1275,-94.598889,759,-6,A,America/Chicago
Phoenix-Mesa Gateway,Mesa,United States,AZA,KIWA,33.307833,-111.655,1382,-7,N,America/Phoenix
Gillette-Campbell County Airport,Gillette,United States,GCC,KGCC,44.3489167,-105.5393611,4365,-7,A,America/Denver
Tomsk Bogashevo Airport,Tomsk,Russia,TOF,UNTT,56.380278,85.208333,597,7,N,Asia/Omsk
El Toro,Santa Ana,United States,NZJ,KNZJ,33.676132,-117.731164,383,-8,A,America/Los_Angeles
Phetchabun,Phetchabun,Thailand,PHY,VTPB,16.676028,101.195108,450,7,U,Asia/Bangkok
Chumphon,Chumphon,Thailand,CJM,VTSE,10.7112,99.361706,18,7,U,Asia/Bangkok
Jiuzhaigou Huanglong,Jiuzhaigou,China,JZH,ZUJZ,32.857,103.683,11311,8,U,Asia/Chongqing
Wai Sha Airport,Shantou,China,SWA,ZGOW,23.4,116.683,0,8,U,Asia/Chongqing
Cheddi Jagan Intl,Georgetown,Guyana,GEO,SYCJ,6.498553,-58.254119,95,-4,U,America/Guyana
Ciudad del Este,Ciudad del Este,Paraguay,AGT,SGES,-25.4555,-54.843592,846,-4,S,America/Asuncion
Ogle,Georgetown,Guyana,OGL,SYGO,6.806944,-58.104444,10,-4,U,America/Guyana
Kaieteur,Kaieteur,Guyana,KAI,SYKA,5.167,-59.483,750,-4,U,America/Guyana
Dunhuang Airport,Dunhuang,China,DNH,ZLDH,40.094,94.4818,3688,8,U,Asia/Chongqing
Falconara,Ancona,Italy,AOI,LIPY,43.616389,13.362222,10,1,E,Europe/Rome
Iosco County,East Tawas,United States,ECA,K6D9,44.311,-83.422,606,-5,A,America/New_York
Copiapo,Copiapo,Chile,CPO,SCHA,-27,-70,1000,-4,S,America/Santiago
Taba Intl,Taba,Egypt,TCP,HETB,29.587778,34.778056,2415,2,U,Africa/Cairo
Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,MWCL,19.6591666667,-80.09083333,1,-5,U,America/Cayman
Bodrum - Milas,Bodrum,Turkey,BJV,LTFE,37.249,27.667,19,2,E,Europe/Istanbul
7 Novembre,Tabarka,Tunisia,TBJ,DTKA,36.978333,8.876389,0,1,E,Africa/Tunis
University Park Airport,State College Pennsylvania,United States,SCE,KUNV,40.849278,-77.848694,1239,-5,A,America/New_York
Broome,Broome,Australia,BME,YPBR,-17.8,122.2,56,8,O,Australia/Perth
Newcastle Airport,Newcastle,Australia,NTL,YWLM,-32.78,151.83,31,10,O,Australia/Sydney
Woerthersee International Airport,Klagenfurt,Austria,KLU,LOWK,46.642514,14.337739,452,1,E,Europe/Vienna
Hammerfest Airport,Hammerfest,Norway,HFT,ENHF,70.679722,23.668889,799,1,E,Europe/Oslo
Valan,Honningsvag,Norway,HVG,ENHV,70.99,25.83,46,1,E,Europe/Oslo
Mehamn,Mehamn,Norway,MEH,ENMR,71.029722,27.826667,41,1,E,Europe/Oslo
Airport,Vadso,Norway,VDS,ENVD,70.065,29.844,127,1,E,Europe/Oslo
Imam Khomeini,Tehran,Iran,IKA,OIIE,35.416111,51.152222,3305,3.5,E,Asia/Tehran
Mashhad,Mashhad,Iran,MHD,OIMM,36.234,59.643,3263,3.5,E,Asia/Tehran
Ust-Ilimsk,Ust Ilimsk,Russia,UIK,UIBS,58.135,102.566,0,9,N,Asia/Irkutsk
Key Field,Meridian,United States,MEI,KMEI,32.332624,-88.751868,297,-6,A,America/Chicago
Uzundzhovo,Haskovo,Bulgaria,HKV,LB14,41.976375,25.589817,160,2,E,Europe/Sofia
Cortez Muni,Cortez,United States,CEZ,KCEZ,37.303,-108.628056,5918,-7,A,America/Denver
Yampa Valley,Hayden,United States,HDN,KHDN,40.481181,-107.21766,6602,-7,A,America/Denver
Gallup Muni,Gallup,United States,GUP,KGUP,35.511058,-108.789308,6472,-7,A,America/Denver
Liberal Muni,Liberal,United States,LBL,KLBL,37.044222,-100.95986,2885,-6,A,America/Chicago
Lamar Muni,Lamar,United States,LAA,KLAA,38.069694,-102.6885,3706,-7,A,America/Denver
Renner Fld,Goodland,United States,GLD,KGLD,39.370621,-101.698992,3656,-7,A,America/Denver
Yellowstone Rgnl,Cody,United States,COD,KCOD,44.520194,-109.023806,5102,-7,A,America/Denver
Hovden,Orsta-Volda,Norway,HOV,ENOV,62.18,6.0742,242,1,E,Europe/Oslo
Springfield Branson Natl,Springfield,United States,SGF,KSGF,37.245667,-93.388639,1268,-6,A,America/Chicago
Framnes,Narvik,Norway,NVK,ENNK,68.435833,17.388056,97,1,E,Europe/Oslo
Berlevag,Berlevag,Norway,BVG,ENBV,70.866667,29,43,1,E,Europe/Oslo
Alykel,Norilsk,Russia,NSK,UOOO,69.311053,87.332183,595,8,N,Asia/Krasnoyarsk
Vityazevo,Anapa,Russia,AAQ,URKA,45.002097,37.347272,174,4,N,Europe/Moscow
Joplin Rgnl,Joplin,United States,JLN,KJLN,37.151814,-94.498269,981,-6,A,America/Chicago
Lehigh Valley Intl,Allentown,United States,ABE,KABE,40.652083,-75.440806,393,-5,A,America/New_York
NW Arkansas Regional,Bentonville,United States,XNA,KXNA,36.2818694,-94.3068111,1287,-6,A,America/Chicago
Atyrau,Atyrau,Kazakhstan,GUW,UATG,47.121944,51.821389,0,5,U,Asia/Oral
Kzyl-Orda,Kzyl-Orda,Kazakhstan,KZO,UAOO,44.709,65.591,0,6,U,Asia/Qyzylorda
South Bend Rgnl,South Bend,United States,SBN,KSBN,41.708661,-86.31725,799,-5,A,America/New_York
Talagi,Arkhangelsk,Russia,ARH,ULAA,64.360281,40.430167,19,4,N,Europe/Moscow
Central,Saratov,Russia,RTW,UWSS,51.334366,46.022952,152,4,N,Europe/Moscow
Novyi Urengoy,Novy Urengoy,Russia,NUX,USMU,66.041811,76.313938,20,6,N,Asia/Yekaterinburg
Noyabrsk,Noyabrsk,Russia,NOJ,USRO,63.110079,75.162243,20,6,N,Asia/Yekaterinburg
Aktau,Aktau,Kazakhstan,SCO,UATE,43.86005,51.091978,21,5,U,Asia/Oral
Naryan-Mar,Naryan-Mar,Russia,NNM,ULAM,67.380537,53.051016,20,4,N,Europe/Moscow
Kresty,Pskov,Russia,PKV,ULOO,57.783917,28.395614,154,4,N,Europe/Moscow
Kogalym International,Kogalym,Russia,KGP,USRK,62.18,74.53,220,6,N,Asia/Yekaterinburg
Emelyanovo,Krasnoyarsk,Russia,KJA,UNKL,56.18,92.475,940,8,N,Asia/Krasnoyarsk
Sary-Arka,Karaganda,Kazakhstan,KGF,UAKK,49.670833,73.334444,1765,6,U,Asia/Qyzylorda
Uraj,Uraj,Russia,URJ,USHU,60.1,64.83,186,6,N,Asia/Yekaterinburg
Yuzhny,Ivanovo,Russia,IWA,UUBI,56.939444,40.940833,410,4,N,Europe/Moscow
Changchun,Changchun,China,CGQ,ZYCC,43.5412,125.1201,227,8,U,Asia/Chongqing
Niigata,Niigata,Japan,KIJ,RJSN,37.5711,139.0646,1,9,U,Asia/Tokyo
Johnston Atoll,Johnston Island,Johnston Atoll,JON,PJON,16.7286,-169.534,7,-10,U,Pacific/Johnston
Smith Fld,Fort Wayne IN,United States,SMD,KSMD,41.143353,-85.152778,834,-5,A,America/New_York
Arcata,Arcata CA,United States,ACV,KACV,40.978111,-124.108611,221,-8,A,America/Los_Angeles
Camp Mabry Austin City,Austin TX,United States,ATT,KATT,30.31666,-97.7666,0,-6,A,America/Chicago
Albert J Ellis,Jacksonville NC,United States,OAJ,KOAJ,34.829164,-77.612139,94,-5,A,America/New_York
Tuscaloosa Rgnl,Tuscaloosa AL,United States,TCL,KTCL,33.220627,-87.611403,170,-6,A,America/Chicago
Dubuque Rgnl,Dubuque IA,United States,DBQ,KDBQ,42.402,-90.709472,1076,-6,A,America/Chicago
Poliarny Airport,Yakutia,Russia,PYJ,UERP,66.400431,112.030325,1660,10,N,Asia/Yakutsk
Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,UBBN,39.1888,45.4584,2863,4,E,Asia/Baku
Ganja Airport,Ganja,Azerbaijan,KVD,UBBG,40.7377,46.3176,1083,4,E,Asia/Baku
Ust Kamenogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,UASK,50.0366,82.4942,939,6,U,Asia/Qyzylorda
Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,UACP,54.7747,69.1839,453,6,U,Asia/Qyzylorda
Les Bases Airport,Grand Bourg,Guadeloupe,GBJ,TFFM,15.86875,-61.270022,16,-4,U,America/Guadeloupe
St-François Airport,St-François,Guadeloupe,SFC,TFFC,16.2578,-61.2625,10,-4,U,America/Guadeloupe
Codrington Airport,Codrington,Antigua and Barbuda,BBQ,TAPH,17.6358,-61.8286,15,-4,U,America/Antigua
Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,SWJI,-10.8708,-61.8465,598,-4,S,America/Boa_Vista
Escuela Mariscal Sucre Airport,Maracay,Venezuela,MYC,SVBS,10.249978,-67.649419,1338,-4.5,U,America/Caracas
Maria Reiche Neuman Airport,Nazca,Peru,NZA,SPZA,-14.854192,-74.961811,1860,-5,U,America/Lima
Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,SPJR,-7.139183,-78.4894,8781,-5,U,America/Lima
Gatokae Airport,Gatokae,Solomon Islands,GTA,,-8.75,158.2,0,11,U,Pacific/Guadalcanal
Boorama Airport,Boorama,Somalia,BXX,,9.933,43.15,0,3,U,Africa/Mogadishu
Mucuri Airport,Mucuri,Brazil,MVS,SNMU,-18.0489,-39.8642,276,-3,S,America/Fortaleza
Zorg en Hoop Airport,Paramaribo,Suriname,ORG,SMZO,5.81108,-55.1907,10,-3,U,America/Paramaribo
Reyes Airport,Reyes,Bolivia,REY,SLRY,-14.3044,-67.3534,935,-4,U,America/La_Paz
Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,PUR,SLPR,-11.1077,-67.5512,597,-4,U,America/La_Paz
El Alcaraván Airport,Yopal,Colombia,EYP,SKYP,5.319114,-72.383975,1028,-5,U,America/Bogota
General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,SETN,0.978519,-79.6266,32,-5,U,America/Guayaquil
Pucón Airport,Pucon,Chile,ZPC,SCPC,-39.2928,-71.9159,853,-4,S,America/Santiago
Toledo Airport,Toledo,Brazil,TOW,SBTD,-24.6863,-53.6975,1843,-3,S,America/Sao_Paulo
Santa Maria Airport,Santa Maria,Brazil,RIA,SBSM,-29.711358,-53.688153,287,-3,S,America/Sao_Paulo
Chapada Diamantina Airport,Lençóis,Brazil,LEC,SBLE,-12.4823,-41.277,1676,-3,S,America/Fortaleza
Goulburn Airport,Goulburn,Australia,GUL,YGLB,-34.8103,149.726,2141,10,O,Australia/Sydney
Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,SBJU,-7.218958,-39.2701,1392,-3,S,America/Fortaleza
Santa Teresita Airport,Santa Teresita,Argentina,SST,SAZL,-36.542317,-56.721756,9,-3,N,America/Cordoba
Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,SAWR,-48.7831,-70.15,356,-3,N,America/Cordoba
Antoine De St Exupery Airport,San Antonio Oeste,Argentina,OES,SAVN,-40.7512,-65.0343,85,-3,N,America/Cordoba
Las Heras Airport,Las Heras,Argentina,LHS,SAVH,-46.533056,-68.951111,1082,-3,N,America/Cordoba
General Enrique Mosconi Airport,Tartagal,Argentina,TTG,SAST,-22.619167,-63.793189,1472,-3,N,America/Cordoba
Masbate Airport,Masbate,Philippines,MBT,RPVJ,12.3694,123.629,26,8,N,Asia/Manila
Catarman National Airport,Catarman,Philippines,CRM,RPVF,12.502417,124.635778,6,8,N,Asia/Manila
